Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
Male,22,Mathematics,38.6,6.9,2.87,5.9,8,3.64
Female,20,Computer Science,55.8,2.7,2.61,7.8,12,2.47
Female,21,Economics,55.1,8.5,2.88,5.4,10,2.97
Male,21,Psychology,70.1,5.6,3.31,6.7,7,2.62
Male,20,Mathematics,58.0,6.1,2.67,5.5,7,1.8
Male,21,Business,57.3,10.1,2.62,5.7,6,2.25
Female,21,Engineering,83.9,10.4,2.64,8.4,12,3.31
Male,21,Psychology,64.1,6.7,2.46,6.8,6,2.35
Female,20,Business,77.5,5.2,2.4,7.2,6,2.69
Female,21,Engineering,60.3,6.9,2.66,7.4,2,2.65
Female,20,Economics,59.3,9.8,2.42,6.8,12,2.97
Female,20,Engineering,73.4,1.7,2.23,6.5,11,2.78
Male,22,Economics,75.0,7.2,2.91,7.6,9,3.27
Male,23,Business,66.8,7.3,2.8,9.2,12,3.12
Female,19,Engineering,76.7,7.7,2.52,7.5,15,2.26
Female,22,Business,55.1,11.3,3.38,8.3,13,1.69
Female,21,Business,71.2,5.9,2.34,6.2,10,3.06
Male,21,Computer Science,56.4,4.9,1.97,5.6,10,2.32
Female,22,Computer Science,83.7,3.5,1.97,6.9,5,3.06
Female,21,Business,74.8,2.6,2.42,6.5,15,1.64
Female,21,Economics,51.5,6.2,2.78,7.1,17,2.97
Male,21,Computer Science,48.1,9.9,3.21,5.2,11,2.61
Male,22,Psychology,71.9,8.8,3.36,6.3,6,2.39
Male,22,Economics,54.1,6.3,3.5,5.5,12,1.99
Male,22,Psychology,44.1,7.1,3.02,7.8,16,3.5
Female,22,Mathematics,68.2,6.3,2.67,6.5,6,2.46
Male,20,Economics,52.1,4.9,2.93,8.8,16,2.42
Female,22,Mathematics,71.1,5.0,2.52,7.2,11,2.39
Male,21,Engineering,52.2,8.1,3.12,7.7,13,1.96
Female,19,Mathematics,74.4,4.8,3.63,5.5,11,2.71
Male,22,Business,65.1,7.1,2.38,5.8,8,2.15
Male,19,Engineering,55.0,8.8,3.16,5.7,5,1.63
Female,22,Mathematics,63.1,9.0,3.42,5.6,17,2.86
Female,22,Business,73.0,10.2,2.48,7.1,7,1.87
Female,19,Mathematics,63.4,6.4,2.75,6.4,8,2.98
Female,20,Business,41.9,3.0,2.06,7.1,15,2.26
Female,23,Computer Science,71.6,7.1,2.99,7.5,5,2.56
Male,21,Economics,48.4,6.6,1.91,7.6,5,2.01
Male,21,Engineering,68.3,2.0,3.21,7.5,11,2.07
Female,20,Economics,75.1,7.7,2.23,7.3,6,2.54
Female,22,Economics,67.3,11.5,3.45,6.2,10,2.96
Male,22,Mathematics,89.3,3.8,2.52,6.4,4,3.15
Female,19,Psychology,62.5,7.4,2.92,5.7,5,3.03
Female,20,Computer Science,75.4,5.3,2.63,7.1,11,2.54
Female,22,Mathematics,71.2,9.0,3.35,5.9,13,2.15
Male,21,Computer Science,71.6,12.0,2.95,6.4,6,2.7
Male,21,Economics,54.4,4.2,2.12,5.6,16,3.54
Male,21,Business,56.2,6.6,2.67,5.6,7,2.99
Male,21,Economics,39.8,5.7,2.05,7.3,6,2.79
Male,21,Business,65.7,7.2,2.76,9.0,10,2.36
Female,23,Mathematics,71.4,9.8,3.29,8.1,11,3.35
Female,21,Psychology,53.4,4.9,2.71,6.9,9,3.09
Male,22,Economics,73.5,4.3,2.24,8.5,5,2.63
Male,20,Economics,84.1,3.3,2.68,8.0,14,2.71
Male,21,Business,56.9,5.7,2.32,6.6,6,2.09
Female,22,Psychology,40.1,10.3,3.18,5.6,9,2.03
Male,21,Computer Science,57.9,8.7,2.23,9.0,8,2.76
Male,22,Engineering,62.8,7.0,2.78,5.8,7,1.95
Male,21,Business,74.2,3.7,3.26,7.2,8,3.04
Male,21,Psychology,84.4,5.6,2.11,9.1,11,2.43
Female,21,Economics,55.7,8.4,2.74,5.7,15,2.19
Female,23,Economics,55.1,5.2,2.69,7.3,13,2.49
Female,22,Business,62.1,11.2,3.22,7.1,7,1.84
Female,21,Business,70.3,8.0,2.43,8.4,7,2.05
Female,22,Mathematics,37.7,8.3,2.06,7.9,5,2.98
Male,23,Engineering,62.4,6.8,3.11,5.8,16,2.13
Female,22,Business,63.1,7.0,2.61,6.0,15,2.32
Male,21,Mathematics,78.2,7.2,3.19,7.7,7,2.21
Female,23,Engineering,47.7,9.9,3.42,6.8,9,2.94
Female,20,Psychology,82.4,5.1,2.23,8.2,7,2.97
Male,22,Psychology,46.8,10.0,1.54,7.3,7,2.99
Female,22,Mathematics,53.7,4.6,2.66,7.5,10,2.17
Male,22,Psychology,73.8,3.0,2.84,6.6,10,2.86
Male,23,Economics,68.7,6.0,2.12,6.6,7,1.82
Male,22,Engineering,38.6,8.3,2.71,7.6,7,2.76
Male,20,Economics,72.9,9.5,3.04,6.4,11,2.82
Female,22,Business,89.4,7.6,2.57,5.8,10,2.19
Male,23,Mathematics,55.4,8.9,3.02,7.2,17,2.87
Female,21,Economics,61.9,4.5,2.13,8.3,9,2.37
Female,19,Economics,70.9,8.8,2.69,7.7,8,2.78
Male,19,Psychology,54.4,3.5,2.77,7.6,6,2.26
Male,21,Engineering,39.6,4.6,2.62,7.7,14,2.29
Male,21,Psychology,45.8,4.3,2.75,8.5,11,2.25
Female,19,Mathematics,54.7,5.0,2.45,7.0,10,3.36
Male,22,Economics,66.6,10.5,2.53,7.6,11,2.81
Male,20,Psychology,73.8,8.8,2.64,7.2,16,2.84
Female,21,Mathematics,71.9,11.1,2.63,7.5,10,2.24
Female,21,Computer Science,75.0,2.9,2.25,5.3,12,3.07
Male,22,Engineering,54.5,8.1,2.56,7.3,16,2.3
Female,21,Computer Science,30.8,6.4,2.81,8.0,13,3.23
Male,20,Business,57.0,7.9,2.67,8.1,7,2.08
Male,20,Engineering,67.1,9.3,3.32,6.0,10,1.33
Female,20,Psychology,74.8,9.4,1.8,6.1,7,3.43
Male,21,Computer Science,71.8,8.6,2.18,5.7,9,3.35
Male,22,Engineering,42.5,8.0,2.5,5.3,11,2.01
Female,21,Economics,55.9,11.5,2.66,7.4,4,2.52
Female,22,Mathematics,87.0,4.2,3.25,6.0,6,1.49
Male,21,Mathematics,72.9,4.0,2.11,7.4,9,3.66
Male,21,Mathematics,62.0,6.6,2.91,7.0,16,1.91
Male,21,Business,49.9,3.9,3.06,8.7,7,2.95
Male,20,Mathematics,56.0,8.1,2.08,6.5,18,3.21
Male,21,Business,65.9,5.4,2.0,6.7,9,2.75
Male,23,Mathematics,44.0,4.4,2.15,5.4,7,2.81
Male,23,Psychology,78.9,4.5,2.83,5.0,4,2.57
Male,22,Mathematics,37.9,12.9,2.27,6.2,8,3.3
Female,21,Business,56.0,10.1,2.49,5.4,12,1.78
Female,19,Business,77.4,10.6,2.41,5.4,7,2.6
Female,23,Engineering,79.9,8.9,2.95,6.5,16,3.14
Male,22,Engineering,55.1,3.1,2.8,6.1,10,2.58
Male,20,Engineering,65.7,8.0,2.55,5.5,11,1.88
Female,21,Computer Science,55.6,4.8,2.52,6.4,7,2.66
Female,21,Computer Science,46.2,4.4,2.87,7.8,11,2.08
Male,21,Engineering,80.5,11.4,2.03,6.6,13,2.99
Male,20,Engineering,53.9,3.3,2.11,5.9,11,2.18
Male,22,Engineering,63.0,5.2,3.22,7.3,9,3.17
Male,22,Economics,52.5,6.1,3.24,7.3,17,2.49
Male,19,Engineering,58.8,5.7,2.0,8.1,8,2.17
Male,21,Engineering,40.6,6.0,3.4,8.6,7,3.14
Male,22,Engineering,73.1,7.0,2.09,7.6,8,2.39
Female,20,Psychology,62.0,3.6,2.39,7.0,15,1.99
Male,20,Business,51.5,1.6,2.01,7.7,10,2.21
Male,20,Computer Science,69.8,4.9,2.48,6.9,5,2.07
Male,22,Psychology,63.7,7.9,2.82,7.5,13,2.39
Male,21,Business,55.6,5.1,2.12,8.5,11,3.34
Female,22,Business,53.2,7.7,2.96,6.0,6,2.24
Male,21,Computer Science,70.0,7.8,3.19,6.0,12,2.59
Female,22,Mathematics,66.5,7.2,2.94,7.0,11,2.86
Female,20,Mathematics,53.9,9.6,2.18,8.0,7,2.16
Female,19,Mathematics,52.5,3.2,3.15,6.4,12,1.49
Male,21,Mathematics,57.0,7.3,2.11,8.7,10,1.39
Female,20,Mathematics,81.8,4.6,3.46,6.4,6,2.48
Male,19,Economics,73.9,5.3,2.59,7.6,10,2.05
Male,21,Computer Science,74.8,7.6,3.04,7.9,9,2.87
Male,22,Computer Science,84.2,6.1,2.71,7.1,11,1.81
Male,22,Economics,48.2,9.3,2.33,7.9,15,2.94
Female,21,Mathematics,65.7,5.4,3.01,6.3,13,3.16
Female,22,Mathematics,55.6,10.4,2.24,5.2,13,2.88
Male,21,Psychology,71.0,10.0,2.76,6.1,7,3.03
Male,20,Mathematics,70.8,6.7,2.36,7.7,10,3.24
Female,21,Business,52.0,9.3,2.29,7.5,15,2.24
Male,19,Engineering,80.0,7.2,2.84,7.7,7,2.01
Male,21,Computer Science,41.1,6.2,3.28,8.8,12,2.42
Male,19,Business,66.5,8.4,2.65,6.7,4,1.62
Male,21,Psychology,58.4,4.3,2.21,8.3,12,2.05
Male,21,Economics,48.0,10.0,3.04,7.3,10,2.68
Female,19,Economics,62.7,13.2,2.0,7.7,13,2.54
Female,21,Economics,70.1,4.9,2.84,7.2,12,2.95
Female,20,Economics,53.4,11.0,1.89,7.1,12,2.35
Female,21,Mathematics,69.2,7.7,3.08,8.3,13,2.39
Male,23,Engineering,59.3,2.8,3.63,7.0,15,2.38
Female,22,Psychology,67.3,5.9,2.39,6.0,7,2.71
Male,21,Psychology,51.6,4.5,3.5,6.7,12,2.11
Male,21,Economics,68.5,8.2,3.26,6.9,11,2.66
Female,19,Computer Science,54.7,10.6,2.6,5.7,14,2.78
Female,20,Psychology,66.2,5.4,3.21,6.2,14,2.49
Female,22,Economics,63.5,6.2,2.33,7.0,3,3.05
Male,21,Engineering,79.4,4.2,2.79,6.5,13,2.89
Male,22,Psychology,62.0,9.7,2.75,8.1,16,2.52
Female,20,Psychology,72.9,4.9,3.15,7.1,9,2.88
Female,20,Economics,59.8,7.9,2.56,6.5,11,2.31
Female,20,Computer Science,67.4,6.7,2.21,6.3,10,3.14
Male,22,Computer Science,69.1,5.9,2.91,7.4,7,2.97
Female,21,Economics,69.1,9.1,3.24,6.8,8,2.64
Female,22,Computer Science,94.0,7.4,2.95,8.6,7,2.62
Male,23,Mathematics,79.6,7.3,3.16,6.9,8,2.2
Female,19,Engineering,54.4,4.9,3.23,5.9,16,3.18
Female,21,Business,53.7,8.2,3.23,5.3,5,1.84
Male,21,Computer Science,50.2,10.6,2.75,7.0,15,2.87
Female,23,Psychology,41.8,6.6,2.85,7.9,10,2.2
Male,20,Business,82.4,7.0,2.73,7.9,9,2.73
Male,21,Computer Science,68.3,9.0,2.3,7.4,5,2.07
Male,22,Economics,57.6,5.8,1.86,7.0,14,3.28
Male,20,Computer Science,83.6,9.9,2.09,6.6,13,2.45
Male,21,Computer Science,47.6,6.5,3.38,8.3,14,2.63
Male,20,Economics,62.2,11.6,2.82,8.2,12,3.27
Female,20,Mathematics,53.9,9.4,3.0,7.6,15,2.41
Male,23,Engineering,74.0,2.6,1.96,5.7,6,3.23
Male,20,Mathematics,53.2,6.6,2.33,6.6,15,2.84
Male,21,Business,71.8,8.6,2.94,5.8,8,2.7
Male,21,Psychology,74.4,9.1,2.83,6.5,15,2.31
Male,21,Psychology,78.8,6.0,2.94,8.3,14,2.83
Male,19,Economics,61.6,7.0,2.89,8.3,7,2.33
Male,19,Business,70.9,7.8,2.17,7.2,9,2.97
Male,21,Engineering,74.3,6.7,2.58,7.8,14,2.14
Male,20,Mathematics,76.1,7.5,3.29,7.8,7,2.46
Male,21,Computer Science,57.6,7.2,2.89,8.2,13,2.05
Male,20,Engineering,76.9,9.3,2.02,8.6,11,3.62
Female,21,Business,60.2,8.9,3.38,8.0,6,1.73
Female,19,Mathematics,82.1,7.2,2.22,5.4,8,2.34
Male,19,Computer Science,65.6,2.1,3.52,9.0,16,1.92
Female,22,Business,69.4,4.1,2.32,7.6,11,2.45
Female,20,Psychology,68.9,7.7,3.55,5.5,10,2.33
Male,20,Psychology,58.9,9.0,2.33,7.6,9,2.34
Male,19,Mathematics,51.0,5.9,2.65,6.2,15,2.7
Male,22,Economics,79.8,7.9,2.48,8.6,11,2.12
Female,22,Engineering,76.2,8.6,2.78,6.2,10,2.31
Female,22,Psychology,38.5,7.8,3.11,6.7,11,2.04
Male,20,Economics,77.4,9.2,3.14,6.3,14,2.08
Male,20,Mathematics,52.4,6.8,2.33,8.4,11,3.06
Male,20,Business,70.3,6.9,2.83,5.6,15,2.57
Male,19,Economics,61.1,3.4,2.62,8.9,15,2.44
Male,21,Mathematics,66.9,10.9,2.83,7.2,17,3.31
Female,22,Engineering,68.2,4.5,2.2,8.1,13,2.81
Female,22,Computer Science,49.2,6.7,3.58,7.0,3,2.65
Female,20,Mathematics,39.4,4.8,2.86,5.1,8,2.77
Male,22,Computer Science,58.9,7.0,2.32,6.5,16,2.05
Male,22,Engineering,65.0,6.0,2.88,7.4,11,1.97
Female,19,Computer Science,80.2,5.5,2.73,7.6,7,3.07
Female,21,Engineering,60.6,5.2,3.27,6.8,5,2.36
Male,20,Computer Science,53.1,8.0,2.86,7.8,10,2.3
Female,20,Computer Science,56.7,3.8,3.24,7.0,11,2.46
Female,23,Economics,80.4,7.4,2.24,7.3,18,2.85
Female,22,Mathematics,49.0,3.5,2.24,6.9,12,2.48
Female,21,Psychology,43.2,5.3,3.37,6.8,11,1.56
Female,21,Computer Science,59.7,8.7,3.21,7.2,8,2.5
Female,20,Engineering,57.7,9.8,2.39,8.1,6,2.81
Female,23,Economics,56.5,3.8,1.8,6.7,14,2.58
Male,22,Business,45.2,6.4,2.79,6.6,12,2.25
Female,23,Economics,64.0,8.7,3.47,9.1,17,3.46
Female,21,Engineering,67.9,8.5,2.19,8.5,16,2.42
Female,21,Business,55.6,7.7,2.22,7.1,7,2.46
Female,23,Psychology,79.3,6.9,3.55,5.1,15,3.11
Female,23,Engineering,44.9,6.7,2.95,6.3,5,3.35
Female,21,Computer Science,46.7,8.9,2.74,7.6,7,2.72
Female,21,Psychology,72.4,7.2,2.08,6.8,8,2.19
Male,21,Business,85.6,8.9,3.23,7.1,10,1.96
Female,20,Mathematics,61.8,3.5,1.83,6.2,11,2.71
Female,20,Business,74.1,6.3,3.37,7.7,15,2.97
Female,21,Mathematics,53.0,6.0,2.17,8.1,10,2.37
Male,20,Mathematics,41.3,7.7,2.77,6.2,10,3.17
Female,19,Mathematics,74.8,3.2,2.94,7.9,8,3.24
Female,21,Mathematics,60.1,5.0,2.59,6.9,6,2.33
Female,21,Mathematics,65.3,7.2,3.19,8.7,9,1.59
Female,19,Business,60.5,8.9,2.1,7.1,7,1.81
Female,20,Mathematics,82.2,9.3,3.46,5.9,8,3.28
Female,22,Psychology,77.2,8.7,2.68,6.2,12,2.86
Male,20,Psychology,38.8,5.5,3.3,9.3,16,2.51
Female,21,Computer Science,71.2,8.8,3.09,6.0,10,2.13
Female,23,Psychology,80.3,7.7,2.83,7.8,3,3.2
Female,21,Psychology,77.8,8.1,2.41,5.9,4,2.03
Female,21,Computer Science,79.8,2.7,3.05,7.2,6,3.11
Female,22,Economics,62.8,5.6,3.29,8.8,11,2.95
Female,21,Engineering,65.2,7.6,2.31,7.5,13,1.69
Male,21,Mathematics,90.6,3.5,2.48,5.4,16,2.95
Female,20,Computer Science,72.6,5.9,2.95,7.2,10,3.54
Male,23,Engineering,84.0,8.0,3.42,7.9,10,1.46
Female,19,Mathematics,77.5,7.3,2.88,6.9,9,2.04
Male,23,Mathematics,45.5,5.7,2.03,8.2,10,2.17
Female,20,Engineering,40.1,8.1,2.69,7.4,12,2.59
Female,22,Engineering,49.1,6.1,2.05,6.9,7,3.33
Male,21,Business,52.8,10.9,3.04,7.3,12,2.51
Male,22,Economics,64.3,8.0,2.28,7.0,12,3.07
Female,23,Psychology,51.4,4.0,3.23,8.2,11,2.96
Male,21,Computer Science,51.0,6.4,2.17,6.0,9,2.74
Male,20,Economics,62.1,7.8,3.12,6.0,13,1.99
Female,22,Psychology,79.7,5.1,2.27,7.2,11,2.88
Male,23,Engineering,74.5,6.0,2.22,7.4,6,2.73
Female,23,Economics,71.6,5.8,2.45,8.1,7,2.09
Male,21,Computer Science,61.5,6.4,1.81,6.2,11,3.31
Female,19,Computer Science,34.5,6.3,3.42,6.8,6,2.79
Female,22,Mathematics,87.5,9.9,2.12,6.2,5,3.14
Female,21,Computer Science,36.8,5.5,3.65,7.4,10,2.58
Female,22,Mathematics,68.1,7.8,2.81,5.1,8,1.63
Female,20,Computer Science,82.3,6.0,2.97,7.0,9,2.36
Female,22,Business,47.1,7.2,2.01,6.5,10,2.7
Male,21,Psychology,68.4,3.3,2.37,6.1,7,2.59
Male,22,Mathematics,50.7,5.6,2.46,8.0,11,2.28
Male,20,Engineering,68.1,9.3,2.16,6.7,8,3.33
Female,20,Engineering,71.5,6.8,2.17,8.7,15,2.2
Female,21,Business,53.2,6.7,3.03,5.3,13,2.5
Male,21,Mathematics,78.2,8.3,3.08,7.9,7,2.42
Male,22,Mathematics,44.8,8.5,2.65,6.1,8,2.54
Male,22,Mathematics,82.4,10.1,3.02,5.1,6,2.6
Male,23,Psychology,72.0,8.9,2.24,8.0,4,2.52
Female,22,Psychology,53.2,6.1,3.29,7.1,7,1.74
Male,22,Mathematics,57.2,8.4,3.2,7.6,14,2.68
Male,22,Economics,44.2,2.2,1.62,6.2,5,3.35
Male,22,Psychology,75.9,5.6,2.46,8.1,10,2.53
Male,23,Engineering,54.0,8.8,2.38,7.5,10,2.94
Male,20,Psychology,32.5,7.9,2.43,8.0,9,1.98
Male,22,Computer Science,79.3,12.4,2.86,9.0,4,2.46
Female,22,Psychology,62.8,7.6,2.97,7.2,14,3.23
Male,22,Psychology,82.9,3.0,2.71,8.0,8,2.3
Female,22,Engineering,43.8,5.1,3.34,5.9,6,3.12
Female,20,Mathematics,41.2,10.7,2.34,6.2,8,2.81
Male,21,Engineering,66.5,6.8,2.61,6.4,14,2.39
Male,22,Economics,41.6,6.3,1.68,8.4,10,2.64
Male,23,Economics,61.0,4.4,2.35,6.4,16,3.16
Female,22,Psychology,55.1,3.2,2.75,9.0,9,3.77
Male,21,Engineering,49.3,3.4,2.18,6.1,9,3.08
Female,20,Engineering,67.5,8.1,2.54,7.3,12,2.35
Female,22,Computer Science,47.9,7.9,2.91,8.3,8,2.67
Male,21,Economics,90.1,6.5,2.31,5.5,6,1.62
Male,20,Mathematics,66.9,10.8,2.41,5.7,8,2.43
Male,21,Economics,72.4,5.1,2.9,7.7,9,2.16
Female,21,Economics,67.7,10.7,3.28,5.5,11,1.52
Male,22,Computer Science,75.6,8.5,2.68,5.9,5,3.08
Female,20,Economics,63.6,11.1,2.62,6.7,14,3.06
Male,21,Mathematics,43.6,5.5,1.95,7.3,7,2.03
Male,22,Psychology,64.0,4.9,2.83,7.6,11,1.8
Female,20,Psychology,45.0,7.6,2.73,8.5,7,3.23
Female,20,Engineering,70.3,9.1,2.89,6.9,11,3.43
Male,22,Mathematics,58.6,3.9,2.54,6.5,7,1.72
Female,22,Computer Science,53.2,6.4,2.24,6.6,10,3.01
Female,21,Business,67.5,5.5,2.05,7.1,15,2.77
Male,20,Computer Science,67.7,10.5,2.49,7.6,16,2.71
Male,23,Engineering,56.5,5.2,3.6,6.9,16,3.17
Male,20,Economics,70.2,6.6,3.22,6.2,12,2.1
Female,22,Engineering,68.3,8.0,2.2,7.9,13,3.43
Male,20,Psychology,57.0,6.0,2.43,6.8,9,2.69
Female,23,Engineering,70.4,4.6,3.16,6.6,12,2.33
Female,22,Economics,83.0,7.6,2.56,7.4,10,2.32
Male,21,Economics,47.4,6.2,2.45,6.1,10,3.21
Female,19,Economics,61.3,8.2,1.94,9.2,6,1.92
Male,22,Engineering,41.5,8.7,3.27,7.3,11,2.46
Female,21,Mathematics,69.9,6.1,3.47,6.7,5,2.91
Female,21,Computer Science,68.0,5.6,3.13,4.6,10,3.39
Female,22,Computer Science,51.4,4.3,2.73,6.2,8,3.38
Female,21,Psychology,45.4,9.9,2.62,7.3,8,2.24
Male,21,Economics,64.3,4.0,3.11,6.8,15,2.38
Male,20,Mathematics,71.9,11.5,2.44,7.2,13,2.46
Male,20,Psychology,45.3,4.4,2.8,7.5,4,3.04
Female,21,Economics,60.4,4.4,3.48,5.9,7,1.41
Male,21,Business,57.8,3.3,2.92,8.7,13,2.69
Female,21,Engineering,80.4,11.1,2.36,7.0,10,2.14
Female,20,Psychology,79.2,6.5,2.71,8.0,11,1.82
Female,22,Business,45.1,7.6,3.76,7.9,13,2.69
Female,23,Computer Science,73.0,7.2,2.6,7.6,12,2.52
Male,19,Engineering,43.8,5.5,3.3,5.6,10,1.55
Female,19,Engineering,74.8,7.9,2.3,6.6,10,2.26
Female,21,Mathematics,61.3,10.1,2.77,8.0,10,2.1
Female,21,Mathematics,69.7,4.8,2.18,7.6,6,2.7
Female,20,Business,52.7,8.5,2.87,6.5,10,2.6
Male,20,Computer Science,50.7,7.1,2.04,8.4,13,2.33
Female,21,Computer Science,65.1,6.8,3.1,7.5,5,2.39
Female,21,Mathematics,55.0,10.0,2.56,7.8,11,2.53
Male,21,Economics,55.3,10.1,2.76,5.5,11,2.11
Female,23,Engineering,49.2,2.3,1.93,5.3,12,2.11
Female,21,Engineering,59.6,7.1,3.5,6.4,6,2.16
Female,20,Economics,75.5,4.5,3.5,6.4,11,2.26
Female,22,Mathematics,63.7,8.5,3.49,6.0,11,2.23
Male,22,Psychology,63.7,9.3,2.91,5.6,15,3.28
Female,21,Economics,81.0,10.4,2.94,8.6,7,3.06
Female,19,Engineering,58.4,6.0,2.84,6.9,11,2.7
Female,22,Economics,54.8,9.4,3.35,7.8,10,2.61
Male,20,Economics,78.3,5.1,3.18,7.5,7,1.62
Female,22,Psychology,87.4,7.4,2.14,8.6,7,2.51
Female,22,Engineering,72.5,5.2,2.99,7.6,3,2.36
Male,20,Economics,59.0,8.2,3.11,6.5,14,2.96
Female,22,Business,40.4,2.9,2.8,8.2,15,1.69
Female,20,Business,74.0,7.5,3.35,7.2,9,1.99
Male,23,Mathematics,57.2,7.0,2.59,6.4,11,2.72
Male,21,Economics,62.6,6.6,3.08,8.1,10,2.37
Male,21,Engineering,78.7,3.2,2.91,7.7,8,2.01
Male,22,Mathematics,40.0,2.0,2.69,7.9,4,2.21
Female,22,Computer Science,49.4,5.3,1.96,6.7,11,3.3
Female,21,Psychology,65.7,5.3,1.61,7.5,11,3.2
Female,20,Business,53.1,7.7,1.79,8.1,5,2.58
Male,20,Economics,67.3,5.1,3.6,7.8,16,1.86
Female,21,Engineering,71.7,3.7,3.46,7.8,12,2.45
Male,22,Economics,77.6,7.8,2.2,8.4,3,2.98
Female,22,Economics,42.0,9.9,3.01,7.5,6,2.68
Male,21,Mathematics,87.6,5.6,3.53,5.5,14,2.86
Male,20,Psychology,65.5,10.9,3.3,7.3,10,2.95
Male,21,Computer Science,68.9,7.6,3.12,7.8,5,3.12
Male,20,Economics,74.9,8.3,2.79,6.1,13,2.92
Female,22,Business,47.2,6.8,3.0,6.0,9,3.15
Male,22,Psychology,46.8,5.1,3.5,7.8,14,1.69
Male,21,Psychology,63.2,6.7,3.25,7.7,14,2.09
Male,20,Computer Science,68.6,3.6,3.14,6.9,4,2.05
Male,21,Psychology,71.0,6.5,3.36,6.3,10,2.7
Female,21,Business,39.9,10.1,2.63,8.0,10,2.67
Female,22,Computer Science,55.6,5.8,3.08,5.9,13,2.49
Male,21,Engineering,50.0,8.9,3.09,8.6,8,1.91
Female,22,Psychology,75.3,5.9,3.6,7.8,5,2.29
Female,20,Computer Science,87.6,5.8,3.44,7.1,13,1.82
Male,20,Psychology,60.7,6.6,2.89,5.7,10,2.53
Female,20,Computer Science,74.7,9.3,3.87,6.9,12,2.64
Male,21,Psychology,47.8,4.1,2.91,5.3,15,1.97
Male,21,Business,38.6,7.4,2.41,6.6,15,3.33
Female,22,Economics,95.2,4.4,2.33,7.7,7,2.01
Male,20,Business,75.8,12.1,2.88,7.5,11,3.09
Female,22,Computer Science,81.3,11.7,2.47,8.1,11,2.14
Male,22,Psychology,76.2,4.6,3.06,6.3,5,2.44
Male,21,Psychology,76.6,9.5,1.93,6.2,13,2.48
Female,21,Mathematics,43.4,7.8,3.01,5.5,11,3.11
Female,21,Computer Science,49.6,9.1,2.38,8.7,14,2.39
Female,22,Engineering,43.6,9.1,3.57,6.4,6,3.69
Female,21,Economics,77.2,11.9,1.74,6.6,14,2.41
Female,20,Computer Science,57.8,9.6,2.32,7.3,10,2.4
Female,22,Mathematics,57.7,10.3,2.18,7.2,8,2.41
Male,22,Business,79.1,8.7,2.14,7.1,5,3.16
Male,21,Psychology,90.7,5.7,2.78,8.3,10,1.85
Female,20,Engineering,69.8,5.4,2.2,5.8,7,2.16
Female,21,Mathematics,72.8,3.1,2.42,7.3,16,2.51
Female,20,Economics,69.1,4.2,2.56,6.8,5,3.19
Male,20,Engineering,51.9,6.7,2.48,7.1,17,2.14
Female,21,Economics,56.8,6.1,3.01,8.9,6,3.62
Male,21,Engineering,57.7,5.9,3.13,8.5,7,1.66
Male,23,Mathematics,81.3,4.2,2.2,6.1,8,2.67
Male,21,Mathematics,79.4,8.9,2.26,4.9,12,2.7
Female,20,Business,66.0,10.8,2.89,5.9,7,3.63
Female,21,Mathematics,45.6,8.7,3.12,6.0,13,2.95
Female,19,Computer Science,71.2,6.4,2.2,5.8,5,2.04
Male,22,Psychology,33.4,8.7,2.88,7.4,15,2.6
Male,21,Engineering,64.4,7.9,2.96,7.6,11,3.54
Female,19,Psychology,57.9,8.4,2.27,8.1,10,2.61
Female,21,Mathematics,74.8,8.3,2.51,5.9,17,2.4
Male,22,Mathematics,59.4,9.0,2.81,5.5,9,3.09
Female,19,Economics,39.5,5.1,2.82,6.9,10,2.95
Male,20,Business,49.9,2.3,2.25,8.2,12,3.1
Female,22,Psychology,61.0,5.0,1.86,8.0,12,1.7
Female,20,Psychology,65.2,9.3,2.56,7.4,7,3.17
Female,22,Psychology,63.0,6.8,1.78,9.2,13,2.92
Male,22,Business,64.4,4.5,3.07,5.9,6,1.9
Female,20,Computer Science,83.8,2.9,2.62,7.9,5,2.27
Female,21,Engineering,85.1,6.2,2.35,8.0,14,2.64
Female,20,Engineering,62.3,9.1,3.2,5.7,7,1.9
Male,22,Economics,76.7,7.5,2.76,8.4,13,2.68
Male,21,Mathematics,78.1,6.2,2.36,6.8,8,2.89
Female,23,Psychology,56.5,10.9,3.06,7.5,13,2.61
Female,19,Business,75.9,10.0,2.89,7.3,15,2.8
Male,23,Psychology,47.6,8.2,1.8,5.8,10,2.2
Male,19,Computer Science,81.3,7.1,2.27,6.5,5,2.47
Female,20,Psychology,65.3,10.7,2.92,8.6,9,2.43
Male,21,Engineering,72.2,4.6,3.29,6.7,14,3.0
Female,19,Computer Science,67.9,4.5,2.64,9.1,8,2.82
Female,19,Computer Science,79.9,6.6,2.21,8.1,9,2.87
Female,20,Mathematics,56.3,9.4,2.4,8.2,8,2.26
Female,22,Psychology,44.2,6.4,2.56,6.8,10,1.93
Female,22,Mathematics,80.6,4.5,3.19,8.1,11,1.64
Female,22,Psychology,63.4,4.8,2.05,7.3,10,2.01
Male,21,Engineering,73.7,7.7,2.79,5.8,4,2.45
Male,21,Economics,61.1,9.0,3.27,8.6,10,2.22
Female,21,Computer Science,58.6,9.5,2.39,6.0,10,3.0
Male,21,Mathematics,74.5,3.7,3.42,6.3,9,2.03
