Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
Female,20,Computer Science,71.1,8.4,2.97,8.5,7,2.51
Female,19,Psychology,54.5,11.3,3.29,5.4,6,2.5
Male,23,Business,68.6,9.8,1.96,8.3,4,2.72
Male,22,Mathematics,77.7,7.9,3.08,8.7,10,2.7
Male,22,Mathematics,74.6,4.5,2.71,7.6,7,1.38
Male,19,Engineering,48.7,5.9,3.36,6.3,13,2.83
Male,21,Computer Science,64.8,8.8,2.52,5.7,13,2.22
Male,22,Business,60.6,5.8,1.9,6.4,8,2.75
Female,24,Economics,69.7,7.9,3.05,7.1,11,3.14
Male,20,Psychology,59.5,8.0,2.33,9.1,13,3.3
Male,22,Mathematics,77.1,3.0,2.11,7.4,16,2.44
Male,20,Mathematics,58.2,2.1,2.28,8.2,8,1.95
Male,22,Computer Science,43.9,5.6,3.06,8.7,13,2.14
Female,22,Business,69.9,7.3,2.41,8.4,10,3.27
Female,20,Engineering,84.7,6.5,1.97,8.1,12,2.71
Male,22,Mathematics,57.3,9.4,2.39,6.0,12,3.4
Male,20,Mathematics,63.5,5.5,2.28,6.9,9,2.63
Female,21,Mathematics,71.1,8.0,3.44,8.8,6,2.85
Male,20,Economics,52.3,10.1,3.23,8.7,7,2.73
Male,22,Engineering,49.6,8.4,3.4,8.6,2,2.38
Female,21,Computer Science,56.5,4.9,2.1,7.5,12,2.94
Female,22,Psychology,75.8,8.5,2.5,8.0,13,3.49
Female,20,Psychology,50.3,11.1,2.82,5.2,13,1.61
Male,23,Mathematics,64.3,8.6,2.5,8.2,12,2.3
Male,20,Engineering,50.5,5.9,3.51,7.2,14,2.0
Female,21,Engineering,45.6,10.1,2.49,7.9,15,1.86
Female,19,Computer Science,67.7,4.5,2.72,6.0,13,3.13
Male,19,Business,63.0,1.0,2.94,5.2,14,1.89
Male,21,Business,74.1,6.9,3.17,6.9,5,2.68
Female,20,Psychology,79.0,8.4,2.43,5.7,12,3.07
Female,20,Business,60.9,7.2,2.69,7.4,9,1.67
Male,20,Engineering,70.6,9.5,3.05,8.3,7,2.89
Male,21,Mathematics,66.9,10.8,2.96,7.6,6,2.3
Male,20,Psychology,50.4,6.1,2.38,7.0,8,3.21
Female,20,Psychology,56.7,9.8,1.86,6.6,10,1.74
Female,20,Business,61.3,9.6,2.14,5.7,8,2.46
Male,20,Psychology,36.1,6.2,2.23,6.9,5,3.47
Female,20,Economics,68.8,6.6,2.05,5.2,10,1.44
Male,22,Business,54.4,6.9,2.71,7.6,17,2.15
Female,20,Economics,43.5,5.7,2.3,5.9,10,2.86
Female,22,Engineering,46.5,5.3,2.93,6.2,3,2.23
Male,23,Psychology,64.1,8.2,2.51,5.6,8,3.23
Female,22,Business,64.7,7.7,2.8,6.2,4,2.73
Male,21,Business,35.4,7.5,2.9,8.6,11,3.05
Male,21,Economics,59.7,7.3,2.94,6.0,9,3.11
Female,21,Economics,79.5,7.8,3.44,6.1,18,2.37
Male,20,Psychology,67.7,3.7,1.95,7.9,5,1.72
Female,22,Business,55.9,9.7,2.43,7.4,18,2.92
Male,21,Computer Science,65.8,7.6,3.01,7.6,12,1.92
Male,21,Psychology,60.8,3.7,3.55,8.4,8,3.15
Male,20,Business,72.1,6.6,1.94,7.0,12,2.04
Male,19,Business,76.9,9.2,1.81,6.5,7,1.99
Female,19,Economics,66.5,2.6,2.29,5.6,16,2.16
Female,21,Economics,38.9,6.9,2.71,6.1,8,2.73
Female,22,Psychology,58.5,4.4,2.93,7.5,12,3.5
Male,21,Mathematics,87.0,10.1,2.69,6.8,11,2.92
Male,21,Economics,74.2,7.4,2.74,8.0,7,1.6
Female,20,Economics,73.4,9.7,2.97,7.6,11,2.09
Female,21,Computer Science,64.7,7.7,2.63,6.8,13,2.3
Female,21,Engineering,60.2,8.8,1.83,7.2,14,3.34
Female,19,Computer Science,71.4,12.0,2.27,7.6,12,2.26
Male,20,Business,75.2,10.0,2.67,4.9,10,2.6
Female,19,Economics,76.8,7.2,2.49,8.8,14,2.28
Female,21,Psychology,77.0,6.4,1.76,7.0,6,2.26
Female,22,Business,68.9,3.4,3.41,5.8,2,2.13
Female,23,Psychology,62.9,4.7,2.44,5.9,9,3.18
Female,21,Computer Science,61.4,5.8,2.92,8.3,10,1.77
Female,21,Economics,39.8,5.6,1.94,6.6,14,1.66
Female,20,Economics,82.0,12.4,3.74,8.7,7,1.92
Male,20,Mathematics,60.9,9.2,1.95,7.7,14,2.11
Female,21,Business,47.2,11.8,2.3,6.6,13,3.18
Male,22,Business,53.0,7.6,2.37,9.1,5,3.38
Male,21,Computer Science,72.3,8.2,2.34,5.9,11,2.34
Female,20,Computer Science,72.1,8.2,3.43,7.3,11,2.08
Female,19,Psychology,57.2,7.0,2.32,5.1,15,2.57
Female,19,Psychology,67.7,6.8,2.85,7.4,11,2.68
Female,22,Economics,77.0,6.6,2.12,6.2,10,3.1
Female,20,Engineering,68.1,9.9,2.18,6.0,12,3.05
Male,21,Economics,75.6,8.7,2.22,5.5,8,3.16
Female,22,Economics,81.6,8.1,3.17,8.3,7,3.26
Female,19,Economics,59.5,10.0,2.38,6.3,13,2.6
Male,21,Psychology,65.7,2.4,2.76,7.9,4,2.4
Male,20,Business,70.1,5.4,2.91,6.5,10,2.34
Female,22,Computer Science,51.3,5.4,2.86,4.5,9,2.11
Male,22,Mathematics,52.2,6.1,2.6,9.1,11,2.53
Male,20,Economics,65.2,9.4,3.13,7.2,10,2.94
Female,22,Psychology,72.6,7.8,2.22,6.0,13,2.2
Male,21,Economics,56.8,10.2,3.2,7.5,13,3.03
Female,19,Economics,49.3,5.0,2.26,8.3,5,2.72
Male,20,Mathematics,60.6,8.4,2.42,8.6,9,2.52
Female,20,Business,80.0,8.1,3.04,8.6,11,3.01
Female,21,Psychology,52.2,7.9,2.29,7.9,9,2.21
Male,21,Computer Science,53.0,3.7,2.57,7.7,11,1.45
Female,21,Mathematics,44.9,7.6,2.44,8.1,8,2.83
Female,19,Mathematics,53.9,4.4,3.48,7.0,13,2.95
Male,20,Engineering,64.2,6.3,2.0,7.8,17,3.16
Male,21,Business,47.4,4.4,2.95,7.3,11,2.2
Male,21,Engineering,56.7,4.0,1.97,6.1,11,1.99
Female,20,Psychology,64.8,9.5,2.46,7.7,17,2.72
Female,22,Mathematics,75.3,4.2,2.7,6.2,9,2.52
Female,20,Engineering,60.7,7.1,2.52,7.7,7,2.33
Male,20,Mathematics,69.6,3.8,2.15,7.8,10,1.84
Male,20,Business,61.5,10.1,2.65,7.2,7,1.89
Female,20,Economics,62.9,12.0,1.77,6.2,12,2.5
Female,22,Economics,72.0,7.6,2.72,6.2,15,2.48
Male,20,Computer Science,52.2,9.1,3.39,8.6,5,3.03
Male,23,Computer Science,51.2,3.4,2.23,7.4,11,2.61
Male,22,Mathematics,58.2,8.6,2.81,7.8,8,2.62
Female,22,Computer Science,79.8,6.9,1.89,6.4,10,2.78
Male,20,Mathematics,56.4,11.5,2.79,9.0,12,3.49
Female,22,Mathematics,67.5,6.7,2.16,8.0,9,1.95
Male,21,Mathematics,77.2,1.4,2.37,5.9,13,2.89
Female,21,Mathematics,80.9,4.8,1.88,7.3,9,3.42
Female,20,Business,66.1,5.2,3.16,5.9,13,2.44
Male,22,Computer Science,88.4,4.6,3.08,7.8,11,3.05
Male,19,Computer Science,52.7,5.5,2.71,6.8,12,3.69
Female,22,Computer Science,67.5,9.9,2.8,7.7,9,2.43
Male,21,Mathematics,48.2,11.7,2.23,5.8,14,2.9
Female,21,Mathematics,47.3,4.7,3.36,6.5,7,2.62
Male,23,Economics,45.5,11.7,2.81,5.5,6,3.17
Female,19,Engineering,61.8,6.7,2.64,8.8,11,2.04
Female,20,Business,65.7,8.4,3.51,5.7,12,2.3
Male,20,Engineering,67.0,8.0,3.17,8.5,7,2.08
Female,21,Engineering,61.0,9.4,2.49,8.4,15,3.34
Female,23,Engineering,48.1,7.7,2.65,4.8,5,2.02
Male,22,Psychology,60.3,5.9,2.77,6.5,13,2.11
Female,21,Business,51.0,7.6,3.07,5.4,7,2.57
Female,22,Computer Science,58.0,5.7,2.76,7.1,13,2.86
Female,20,Engineering,62.3,10.5,2.78,8.6,9,3.12
Male,21,Economics,58.8,8.8,2.62,8.4,15,1.95
Female,21,Psychology,57.4,6.6,3.76,5.7,16,2.88
Male,22,Psychology,83.3,7.7,2.26,8.7,11,2.71
Female,22,Mathematics,55.9,3.4,2.32,6.5,12,2.75
Female,22,Engineering,56.4,4.7,2.64,6.7,12,3.31
Male,19,Psychology,38.3,8.7,3.48,7.8,6,2.66
Male,22,Business,35.3,8.8,3.28,6.7,17,2.65
Female,22,Psychology,74.5,3.2,2.72,8.8,14,3.07
Male,22,Mathematics,79.9,8.3,2.84,6.2,16,3.6
Male,21,Economics,41.0,9.2,2.53,5.8,15,1.79
Male,20,Computer Science,84.6,10.0,1.99,8.7,9,2.77
Male,22,Engineering,52.6,9.3,1.86,8.2,12,2.62
Male,22,Economics,31.8,8.0,2.9,5.1,7,3.47
Female,22,Psychology,62.9,6.5,2.38,6.0,11,2.32
Male,21,Business,59.3,6.2,2.92,6.9,4,3.21
Male,22,Business,70.6,2.7,2.58,5.7,13,2.06
Female,21,Mathematics,49.9,6.5,3.0,6.4,11,3.62
Female,19,Engineering,66.2,7.4,3.44,6.0,9,2.85
Female,20,Mathematics,78.6,11.0,2.8,7.2,9,1.99
Male,21,Computer Science,71.2,4.1,3.25,6.1,15,2.99
Female,21,Business,56.4,10.5,2.73,6.1,5,2.63
Female,21,Engineering,50.6,8.9,2.65,6.7,4,3.03
Female,20,Psychology,46.0,11.9,2.04,8.7,18,1.84
Male,22,Computer Science,36.6,6.7,2.32,6.7,13,2.3
Male,23,Engineering,58.9,6.1,2.4,5.5,13,1.92
Male,20,Engineering,69.4,5.6,2.62,6.8,9,3.65
Male,22,Economics,49.5,4.5,2.04,7.5,11,2.32
Female,20,Economics,47.2,5.8,2.25,7.9,11,1.78
Male,20,Mathematics,77.9,7.7,2.9,6.8,15,3.05
Female,21,Engineering,50.4,8.6,2.18,8.6,8,2.25
Male,21,Mathematics,75.1,8.3,2.44,8.5,10,2.14
Female,20,Psychology,50.6,4.4,3.11,7.5,15,2.29
Male,20,Engineering,53.5,4.7,2.26,8.0,7,1.87
Male,21,Mathematics,67.5,7.0,2.7,7.5,7,3.56
Female,21,Business,51.2,7.0,2.37,6.3,10,1.76
Male,21,Computer Science,76.5,7.3,2.41,8.2,14,1.73
Female,22,Business,55.4,4.7,2.62,7.9,7,1.46
Male,20,Mathematics,61.3,6.8,2.81,6.6,9,3.55
Female,22,Mathematics,79.3,8.8,2.68,6.7,4,2.04
Male,22,Economics,69.2,4.2,3.0,6.6,2,3.02
Female,20,Mathematics,66.5,6.2,3.28,5.8,10,2.0
Female,21,Engineering,55.8,8.0,2.91,7.8,5,2.55
Female,21,Business,57.3,3.0,2.37,6.8,5,2.32
Male,20,Business,73.9,5.8,2.69,7.4,10,2.51
Female,21,Computer Science,55.0,6.3,2.56,6.3,12,2.07
Male,21,Economics,57.8,6.2,2.81,7.3,6,2.06
Female,22,Mathematics,58.0,11.4,2.74,5.8,16,1.74
Male,20,Psychology,36.4,7.3,2.15,6.6,16,2.38
Female,22,Economics,43.6,6.1,3.26,8.5,5,2.86
Male,22,Economics,51.9,6.8,2.2,6.9,13,2.93
Female,21,Engineering,63.8,9.1,3.33,6.5,5,3.33
Female,22,Mathematics,66.0,4.1,1.96,5.3,14,2.17
Female,22,Economics,53.8,6.7,2.31,7.9,9,1.49
Male,19,Computer Science,64.9,13.0,3.07,8.6,5,2.69
Female,21,Business,83.4,9.1,2.34,6.9,14,2.28
Male,19,Computer Science,69.3,6.6,1.86,6.5,12,1.88
Female,22,Computer Science,39.5,5.4,2.14,7.9,16,3.66
Female,21,Computer Science,45.2,1.8,2.68,5.2,13,2.71
Male,21,Engineering,47.6,6.0,3.41,6.4,11,1.9
Female,20,Engineering,80.7,7.0,2.18,5.0,13,1.99
Female,20,Computer Science,39.9,5.2,2.44,6.9,9,2.86
Male,21,Business,62.3,7.4,2.03,5.4,16,2.15
Male,22,Computer Science,79.1,10.5,2.81,8.2,5,2.63
Female,20,Computer Science,52.1,8.4,3.02,7.6,10,3.05
Female,20,Computer Science,74.3,7.0,3.81,7.3,7,2.87
Female,21,Computer Science,74.3,10.5,2.61,5.8,10,2.17
Male,20,Business,78.4,7.4,2.58,5.8,13,3.32
Male,20,Psychology,57.6,5.2,1.79,6.2,7,2.89
Male,21,Business,59.5,4.9,3.14,6.9,10,2.2
Female,23,Mathematics,58.8,7.7,2.54,8.4,12,1.92
Female,20,Engineering,53.2,4.4,2.54,5.0,7,3.03
Male,21,Psychology,83.4,9.0,2.26,8.7,14,1.79
Male,21,Psychology,55.6,4.4,3.48,8.1,6,3.23
Female,20,Engineering,71.6,2.5,2.9,5.9,8,1.81
Male,19,Mathematics,64.4,5.8,2.62,6.0,9,3.26
Female,21,Mathematics,67.2,8.8,2.89,6.1,11,2.24
Female,22,Engineering,62.6,9.4,3.08,5.7,7,3.33
Male,22,Psychology,74.8,9.5,2.68,6.3,13,2.61
Male,21,Economics,47.3,4.1,2.45,6.7,12,2.58
Male,20,Engineering,38.3,7.9,2.06,5.8,10,2.43
Male,23,Business,63.3,8.0,3.23,6.6,5,2.41
Female,22,Engineering,78.5,4.3,2.89,7.4,8,3.3
Female,20,Business,78.3,9.5,1.96,5.8,14,2.48
Male,21,Computer Science,51.5,6.0,2.48,8.5,10,2.79
Male,21,Engineering,53.7,4.5,2.78,8.5,5,2.04
Female,20,Psychology,49.8,11.3,2.45,8.4,12,2.72
Male,20,Psychology,82.1,7.4,2.4,5.8,15,2.42
Female,21,Business,67.3,3.8,1.95,7.1,13,2.95
Male,21,Psychology,65.9,8.2,2.39,7.6,5,3.11
Male,19,Economics,59.2,0.8,2.6,6.1,8,3.38
Female,19,Psychology,75.6,9.3,2.02,6.3,5,2.32
Male,20,Business,87.3,2.7,2.33,5.9,11,2.43
Male,22,Business,61.7,7.8,3.08,7.0,12,2.76
Male,20,Engineering,70.7,10.5,2.51,7.6,13,2.49
Female,23,Mathematics,49.6,9.6,3.26,7.4,11,2.11
Male,20,Psychology,52.9,7.0,2.75,6.9,9,2.14
Male,21,Computer Science,74.1,9.9,2.56,6.4,14,2.43
Male,19,Mathematics,73.3,7.8,2.59,7.0,6,3.05
Female,22,Economics,72.0,10.8,2.75,6.7,15,2.79
Male,21,Economics,43.3,3.5,2.98,5.6,6,2.65
Male,20,Mathematics,60.1,10.3,3.26,7.1,6,2.84
Male,21,Computer Science,58.6,6.4,3.12,8.8,10,3.47
Female,21,Computer Science,71.1,6.6,2.79,7.4,13,2.43
Male,20,Psychology,57.7,11.4,3.09,6.6,7,3.36
Male,20,Psychology,68.9,8.5,2.51,8.3,7,1.94
Male,20,Psychology,41.3,7.4,1.83,5.1,5,1.88
Male,19,Business,54.3,9.4,2.83,5.9,14,3.02
Male,21,Engineering,46.1,7.3,2.0,8.2,9,1.93
Male,23,Business,58.4,7.2,2.62,6.6,10,2.77
Male,21,Psychology,73.3,10.2,2.17,5.8,13,2.45
Female,22,Psychology,60.2,8.4,2.44,8.0,11,1.6
Female,22,Psychology,68.6,4.9,2.73,6.9,13,1.71
Male,21,Computer Science,38.6,7.6,2.92,7.8,9,2.4
Male,19,Economics,61.3,5.4,2.58,7.7,11,2.93
Female,20,Engineering,49.8,5.5,2.19,8.0,7,2.55
Male,20,Mathematics,83.1,12.1,3.59,7.6,10,3.46
Male,22,Business,70.9,5.9,3.63,6.8,12,2.31
Male,22,Economics,64.4,7.1,2.92,4.7,12,1.75
Male,22,Mathematics,63.5,5.9,2.89,5.5,8,2.59
Female,23,Economics,80.9,7.8,2.8,8.6,8,2.91
Female,21,Economics,70.1,7.9,3.46,7.8,7,2.04
Female,21,Economics,48.8,5.5,3.44,8.4,7,2.28
Male,22,Engineering,58.7,11.1,2.95,6.9,4,2.36
Male,21,Psychology,80.3,10.0,2.15,8.3,12,2.49
Male,21,Computer Science,51.7,2.8,2.26,8.7,9,3.49
Male,22,Computer Science,73.7,6.0,2.26,9.2,2,2.29
Female,21,Psychology,38.2,7.3,1.87,6.9,10,3.22
Female,23,Engineering,38.7,6.4,2.52,6.5,4,2.75
Male,22,Engineering,66.9,6.0,2.74,8.9,7,2.7
Female,21,Economics,37.3,4.9,2.47,8.5,8,2.81
Female,21,Engineering,46.1,8.1,2.86,7.8,6,2.66
Female,21,Engineering,71.6,5.7,2.82,6.3,15,2.18
Male,22,Computer Science,64.3,5.7,2.64,7.1,11,1.93
Male,20,Computer Science,76.3,12.1,2.51,7.6,14,2.41
Female,19,Economics,41.8,4.6,2.2,7.9,4,3.1
Male,22,Economics,54.9,10.5,3.08,6.7,7,2.87
Male,21,Psychology,60.3,10.9,2.88,7.1,11,2.4
Female,20,Engineering,55.0,8.6,2.45,5.2,10,2.33
Male,21,Mathematics,78.4,5.1,3.0,8.9,7,2.48
Female,20,Mathematics,80.3,10.0,3.4,7.5,13,1.91
Male,23,Computer Science,60.9,8.8,3.17,6.7,3,2.93
Female,22,Psychology,64.6,12.2,1.83,5.5,13,2.84
Female,21,Business,63.3,7.9,3.0,7.0,18,1.95
Male,22,Psychology,76.2,8.6,2.28,8.9,11,2.4
Male,19,Mathematics,64.0,3.8,1.47,6.3,12,1.87
Male,21,Engineering,72.5,7.9,2.66,5.2,13,2.38
Female,21,Engineering,48.9,6.9,2.92,9.1,9,3.4
Female,19,Mathematics,83.3,2.4,2.24,6.2,15,3.45
Female,21,Mathematics,63.0,2.5,2.61,6.4,7,2.84
Male,21,Economics,68.1,10.4,1.88,6.9,13,2.47
Female,22,Economics,78.0,8.5,3.1,8.0,15,3.16
Female,22,Economics,60.8,10.3,2.15,7.8,9,3.18
Female,21,Mathematics,62.9,9.3,2.75,5.7,11,2.59
Female,22,Business,59.2,6.0,3.39,5.7,18,1.65
Female,21,Economics,62.0,7.0,2.95,8.2,14,2.96
Female,22,Psychology,53.8,6.3,3.07,7.7,13,3.49
Male,20,Engineering,67.1,4.4,1.92,7.3,12,3.34
Female,22,Business,59.4,5.5,2.52,7.3,8,2.71
Male,22,Psychology,53.4,8.4,2.84,7.5,3,1.73
Male,19,Economics,38.7,9.1,3.12,7.0,13,2.34
Male,21,Business,83.7,7.0,3.46,7.4,15,1.89
Female,21,Mathematics,85.1,5.5,3.04,9.1,13,2.87
Female,22,Psychology,82.7,4.0,2.94,7.7,16,2.82
Female,20,Business,62.0,8.9,3.09,6.8,9,1.83
Male,20,Engineering,83.6,8.3,3.55,5.2,5,2.24
Male,22,Psychology,59.3,9.6,3.19,6.5,16,2.28
Male,20,Business,88.1,10.3,1.9,6.3,13,2.15
Male,18,Business,63.7,6.5,3.13,7.2,12,1.8
Female,20,Engineering,71.8,9.0,3.29,6.0,12,1.99
Female,21,Engineering,75.6,7.7,2.39,7.1,14,2.18
Male,23,Business,66.9,8.1,2.82,5.2,6,3.07
Male,20,Business,80.4,8.4,3.26,6.5,14,2.54
Female,21,Psychology,45.6,10.2,2.61,5.1,11,2.83
Male,19,Business,65.0,9.5,2.33,7.5,13,2.72
Male,21,Psychology,47.6,7.5,2.99,9.1,10,2.5
Female,20,Mathematics,77.5,8.7,2.36,5.0,14,3.2
Male,21,Computer Science,60.0,4.7,3.28,5.4,6,1.95
Female,21,Engineering,43.4,9.3,2.97,5.5,5,3.39
Male,21,Economics,88.2,7.7,3.06,8.6,10,2.37
Female,21,Psychology,44.6,8.5,2.46,8.3,10,3.15
Male,21,Business,53.3,12.0,3.22,8.0,4,2.56
Female,23,Engineering,42.7,6.5,2.04,8.0,15,2.82
Female,21,Engineering,39.7,7.7,2.98,9.0,4,1.85
Male,22,Psychology,63.7,8.0,3.09,6.8,7,3.41
Male,20,Business,78.9,10.0,2.92,6.5,7,3.47
Female,21,Business,63.9,6.0,1.88,5.1,8,2.72
Male,22,Mathematics,77.8,8.7,2.04,6.7,14,1.93
Female,22,Business,66.2,5.3,2.54,4.9,14,2.04
Male,22,Computer Science,86.9,4.4,2.79,6.1,6,1.97
Female,20,Psychology,69.0,5.5,2.9,6.1,14,2.44
Male,20,Psychology,81.5,8.5,3.04,7.4,11,2.51
Female,20,Mathematics,72.3,8.8,2.72,8.6,18,1.94
Male,21,Business,64.7,9.0,2.93,7.0,9,2.18
Female,21,Psychology,68.7,7.7,1.94,6.9,15,2.97
Female,21,Engineering,53.7,10.0,2.78,7.5,11,2.99
Female,20,Engineering,46.7,6.7,2.54,5.7,11,2.94
Female,22,Mathematics,49.5,6.4,3.57,7.1,8,2.33
Female,20,Psychology,51.3,6.6,3.06,6.7,11,3.13
Female,22,Economics,53.2,11.6,2.96,7.9,9,3.6
Male,19,Engineering,58.7,10.7,2.28,6.1,4,2.81
Male,20,Economics,53.4,4.0,2.82,5.9,12,2.25
Female,22,Economics,59.9,10.2,2.42,5.9,17,1.62
Female,21,Psychology,48.9,7.2,3.74,7.8,14,2.38
Male,20,Mathematics,78.9,6.2,3.36,5.6,6,2.2
Female,20,Economics,60.9,2.8,3.17,7.0,12,2.21
Female,21,Computer Science,66.5,8.8,3.02,8.1,5,3.54
Male,21,Mathematics,79.0,9.8,2.11,6.5,9,3.09
Male,23,Engineering,46.1,11.0,1.96,5.5,12,2.09
Male,20,Computer Science,82.1,3.1,2.82,7.2,8,2.15
Male,22,Computer Science,53.4,10.0,1.86,6.2,17,2.56
Female,20,Economics,62.4,3.4,3.57,6.6,11,2.37
Female,21,Psychology,53.9,9.9,2.59,8.6,16,1.88
Male,22,Business,81.7,8.9,2.79,7.1,11,2.61
Female,20,Engineering,61.6,7.7,3.54,6.1,5,2.39
Male,19,Psychology,47.9,2.8,2.46,5.8,13,2.74
Female,21,Mathematics,36.5,11.6,3.43,8.3,7,1.94
Female,23,Business,70.0,9.9,1.91,6.1,3,2.76
Male,23,Engineering,77.4,9.2,2.66,5.4,9,2.56
Female,23,Psychology,54.8,8.4,2.56,7.9,15,2.23
Female,20,Engineering,53.2,9.6,3.0,8.5,14,2.88
Female,21,Psychology,57.7,6.0,2.27,6.0,11,1.83
Female,19,Engineering,63.7,5.9,2.28,6.5,8,3.25
Male,23,Economics,43.2,6.3,2.58,6.2,10,2.32
Female,20,Engineering,66.9,11.9,3.56,6.9,10,2.92
Male,23,Computer Science,45.4,10.1,3.64,8.4,6,2.84
Female,21,Economics,81.7,11.6,2.94,6.5,11,2.98
Female,22,Economics,59.1,6.4,2.64,7.1,9,2.27
Female,22,Mathematics,48.9,9.3,2.69,6.5,6,2.5
Female,23,Economics,48.5,11.2,3.04,5.6,15,2.1
Male,21,Economics,61.0,3.0,2.99,5.9,13,2.57
Male,20,Mathematics,41.2,7.5,2.62,5.2,15,2.77
Male,23,Psychology,82.8,3.5,1.82,7.8,10,2.36
Male,23,Business,50.6,7.3,2.72,8.4,7,3.55
Female,20,Economics,71.4,9.3,2.83,7.2,9,1.79
Female,23,Economics,73.9,12.4,3.1,8.3,15,2.25
Male,21,Business,45.2,2.5,2.58,8.9,12,1.87
Male,24,Mathematics,51.2,2.6,3.61,6.6,13,2.39
Female,22,Engineering,82.9,8.3,2.06,7.3,4,1.77
Female,22,Business,68.5,4.0,2.86,8.2,7,3.18
Male,21,Computer Science,54.4,2.8,2.72,8.1,10,1.6
Male,19,Psychology,82.4,9.1,3.19,6.8,11,1.64
Female,23,Economics,55.3,2.1,3.48,5.1,13,2.37
Male,22,Psychology,58.7,7.1,3.17,7.6,5,2.9
Male,19,Engineering,39.1,8.1,2.06,8.3,7,3.23
Female,21,Mathematics,46.8,4.5,2.03,6.6,16,2.95
Male,19,Psychology,50.9,7.5,2.59,7.4,16,2.42
Female,21,Mathematics,70.0,10.8,2.07,6.9,9,3.39
Male,20,Mathematics,68.3,8.2,2.31,8.8,10,3.06
Male,19,Computer Science,60.0,3.4,2.19,7.7,16,2.99
Female,20,Psychology,42.9,9.6,2.87,8.9,6,2.95
Female,20,Psychology,64.6,7.7,3.61,7.4,12,2.91
Male,19,Psychology,56.5,9.8,2.83,8.3,12,3.06
Female,20,Computer Science,68.4,5.1,2.51,8.7,15,2.75
Female,19,Business,81.5,6.6,2.79,7.2,10,2.44
Male,21,Mathematics,70.3,4.4,2.99,7.2,13,2.68
Female,20,Engineering,41.4,6.1,2.5,7.7,14,3.31
Female,20,Business,86.8,7.2,2.97,6.5,7,2.35
Female,21,Psychology,58.7,5.9,3.37,8.6,5,1.78
Male,19,Business,56.6,4.9,2.11,7.9,5,2.52
Male,22,Mathematics,93.4,8.5,2.51,8.0,4,2.58
Male,21,Engineering,53.5,4.1,2.74,7.7,9,2.69
Female,20,Economics,78.4,3.9,2.31,8.0,10,2.03
Female,21,Computer Science,58.3,9.1,1.97,8.1,10,3.51
Male,21,Business,51.4,7.2,2.82,7.1,14,3.56
Male,22,Mathematics,52.2,6.9,3.36,7.9,14,2.64
Male,19,Engineering,53.8,6.2,2.61,7.8,9,3.05
Female,21,Economics,73.5,12.7,2.56,5.7,13,1.74
Male,20,Mathematics,70.0,10.1,1.57,6.6,10,2.52
Male,23,Computer Science,70.4,6.6,2.62,9.0,12,2.9
Female,22,Economics,51.3,9.4,3.16,5.8,14,2.87
Female,20,Engineering,54.8,8.9,2.59,5.8,3,2.08
Female,20,Psychology,46.1,9.2,3.03,7.0,12,3.49
Female,22,Engineering,62.5,6.4,2.73,8.6,13,2.34
Female,22,Economics,72.1,7.0,2.79,5.1,12,1.65
Male,21,Mathematics,52.3,10.5,2.35,5.0,10,2.2
Male,22,Economics,58.9,10.4,2.53,9.2,8,3.12
Male,23,Computer Science,79.1,9.8,2.6,7.5,14,2.42
Female,21,Mathematics,62.4,7.2,2.45,5.6,6,2.52
Female,21,Economics,72.1,6.0,2.46,6.3,13,2.92
Female,20,Mathematics,65.6,9.0,2.29,7.2,5,2.72
Male,23,Psychology,51.7,11.9,2.38,7.8,7,2.94
Female,22,Mathematics,41.9,8.8,3.11,7.3,7,2.79
Female,20,Business,55.2,3.3,2.57,7.5,16,3.01
Female,22,Mathematics,59.3,8.9,3.28,8.7,13,2.7
Female,21,Business,54.9,6.6,2.91,7.2,13,2.49
Female,20,Psychology,55.3,11.4,2.93,7.4,17,1.88
Male,20,Mathematics,78.9,12.0,2.64,8.2,15,2.19
Male,21,Mathematics,55.5,3.9,2.71,8.5,12,2.5
Female,20,Economics,70.6,5.8,3.19,6.0,4,2.47
Female,22,Economics,60.7,11.3,3.31,8.3,12,2.27
Male,21,Mathematics,50.8,9.2,2.51,8.1,10,1.87
Male,20,Mathematics,66.1,5.9,1.91,5.9,9,2.18
Female,21,Mathematics,51.9,8.2,3.13,5.7,10,2.54
Male,22,Mathematics,82.5,6.0,2.15,8.1,13,2.78
Male,21,Computer Science,69.6,11.3,3.41,6.5,7,3.09
Male,21,Economics,77.2,3.2,2.54,8.7,9,3.58
Female,21,Engineering,56.3,6.1,1.76,6.0,15,2.35
Female,21,Economics,71.1,7.2,2.31,6.5,9,2.37
Female,22,Engineering,48.4,10.2,2.27,6.7,14,3.14
Male,20,Engineering,68.3,7.1,2.29,7.2,8,2.11
Male,21,Engineering,94.3,6.4,1.81,6.7,5,2.27
Female,20,Engineering,46.9,6.2,2.32,7.4,15,2.28
Male,20,Engineering,73.1,7.9,2.73,5.5,13,2.63
Female,22,Psychology,85.2,8.2,2.58,7.5,10,2.3
Female,19,Computer Science,76.0,11.1,2.27,8.7,10,3.36
Male,21,Engineering,71.5,6.3,2.69,7.9,7,2.35
Male,22,Psychology,56.1,3.7,1.7,6.8,11,1.9
Male,22,Psychology,61.8,6.1,2.3,7.2,5,3.24
